Creating cluster of 100 nodes
Percentage Leaving 20%
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
5b9934489eaa        etcd21              2.30%               261.3MiB / 62.13GiB   0.41%               0B / 0B             0B / 1.15MB         25
484997c2b5f5        etcd20              1.75%               264.8MiB / 62.13GiB   0.42%               0B / 0B             0B / 1.13MB         19
678386fab28b        etcd19              1.81%               237.6MiB / 62.13GiB   0.37%               0B / 0B             0B / 1.16MB         21
00afb5b47430        etcd18              3.24%               285.5MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.17MB         18
e9d231a5c212        etcd17              3.47%               291.4MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.17MB         17
f7839c933e18        etcd16              3.54%               248MiB / 62.13GiB     0.39%               0B / 0B             0B / 1.19MB         18
70004d08f7d5        etcd15              2.87%               292.4MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.18MB         18
ae43421b5fe2        etcd14              2.56%               257.9MiB / 62.13GiB   0.41%               0B / 0B             0B / 1.18MB         17
d245d54fb432        etcd13              1.09%               314.1MiB / 62.13GiB   0.49%               0B / 0B             0B / 1.18MB         20
713fd91982ac        etcd12              2.88%               300.8MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.17MB         17
a30bce61d5fc        etcd11              2.59%               295.4MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.14MB         18
dbcb880b10b6        etcd10              1.32%               298.1MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.14MB         18
76cb861cc10b        etcd9               3.98%               282.1MiB / 62.13GiB   0.44%               0B / 0B             0B / 1.16MB         18
88abf27a0b26        etcd8               4.77%               289.8MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.18MB         18
5911a0f05fda        etcd7               2.50%               302.3MiB / 62.13GiB   0.48%               0B / 0B             0B / 1.21MB         18
39a1050b0796        etcd6               1.01%               284.1MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.15MB         18
ecb2f529f10d        etcd5               2.75%               294.7MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.18MB         18
7cca79aa5452        etcd4               3.04%               271.8MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.18MB         18
9a3478c2a60b        etcd3               2.77%               286.8MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.19MB         18
7792cf62b2b0        etcd2               1.11%               284.8MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.24MB         19
271c7e2bb348        etcd1               2.43%               295.9MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.19MB         19
0e0c79addac4        etcd0               4.25%               297MiB / 62.13GiB     0.47%               0B / 0B             0B / 1.18MB         20
Percentage Leaving 60%
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
568a858a2757        etcd99              2.97%               59.85MiB / 62.13GiB   0.09%               0B / 0B             0B / 479kB          17
82cb667e6ee2        etcd98              3.12%               59.55MiB / 62.13GiB   0.09%               0B / 0B             0B / 479kB          18
327167b239a8        etcd97              2.73%               60.46MiB / 62.13GiB   0.10%               0B / 0B             0B / 504kB          22
6343323b0582        etcd96              2.51%               54.52MiB / 62.13GiB   0.09%               0B / 0B             0B / 541kB          18
e151787678fa        etcd95              2.68%               59.38MiB / 62.13GiB   0.09%               0B / 0B             0B / 561kB          20
1d9f37c8318f        etcd94              2.14%               63.85MiB / 62.13GiB   0.10%               0B / 0B             0B / 516kB          19
f6868dda09d5        etcd93              2.63%               63.18MiB / 62.13GiB   0.10%               0B / 0B             0B / 545kB          17
d93ef950f12a        etcd92              2.83%               73.96MiB / 62.13GiB   0.12%               0B / 0B             0B / 553kB          17
71eb96f93418        etcd91              2.62%               76.88MiB / 62.13GiB   0.12%               0B / 0B             0B / 598kB          18
db59ef3091dd        etcd90              3.02%               86.93MiB / 62.13GiB   0.14%               0B / 0B             0B / 545kB          19
d009461bea91        etcd89              2.35%               118.2MiB / 62.13GiB   0.19%               0B / 0B             0B / 569kB          17
9b25b6aa6774        etcd88              2.72%               74.33MiB / 62.13GiB   0.12%               0B / 0B             0B / 578kB          17
0935bdb2797d        etcd87              2.46%               69.22MiB / 62.13GiB   0.11%               0B / 0B             0B / 598kB          19
2505551cd271        etcd86              2.67%               76.11MiB / 62.13GiB   0.12%               0B / 0B             0B / 578kB          20
ea251c4693b9        etcd85              2.82%               101.5MiB / 62.13GiB   0.16%               0B / 0B             0B / 582kB          18
a45efaee6a26        etcd84              3.04%               77.84MiB / 62.13GiB   0.12%               0B / 0B             0B / 618kB          21
cc8b40a10920        etcd83              2.96%               73.74MiB / 62.13GiB   0.12%               0B / 0B             0B / 610kB          19
2b1f10279c2b        etcd82              2.63%               122.4MiB / 62.13GiB   0.19%               0B / 0B             0B / 651kB          18
1b0ee62387fa        etcd81              2.49%               92.36MiB / 62.13GiB   0.15%               0B / 0B             0B / 647kB          18
699a4bd6aafc        etcd80              2.72%               88.23MiB / 62.13GiB   0.14%               0B / 0B             0B / 655kB          20
583ea229a57c        etcd79              2.62%               84.68MiB / 62.13GiB   0.13%               0B / 0B             0B / 672kB          21
33b7702b8c1c        etcd78              2.72%               95.78MiB / 62.13GiB   0.15%               0B / 0B             0B / 664kB          21
06ebcd0db30f        etcd77              2.60%               96.68MiB / 62.13GiB   0.15%               0B / 0B             0B / 676kB          19
d1cdb4878be9        etcd76              2.44%               121.2MiB / 62.13GiB   0.19%               0B / 0B             0B / 692kB          19
0aa8b4ada341        etcd75              3.00%               113.1MiB / 62.13GiB   0.18%               0B / 0B             0B / 745kB          18
e6f8ebbf5c7f        etcd74              3.02%               124.5MiB / 62.13GiB   0.20%               0B / 0B             0B / 729kB          18
dd8f8e15f2f3        etcd73              2.15%               115.7MiB / 62.13GiB   0.18%               0B / 0B             0B / 770kB          22
301aede2502a        etcd72              2.48%               124.7MiB / 62.13GiB   0.20%               0B / 0B             0B / 737kB          18
2cf995745f18        etcd71              2.54%               128.4MiB / 62.13GiB   0.20%               0B / 0B             0B / 786kB          18
da4d3e39aaf9        etcd70              2.87%               142.6MiB / 62.13GiB   0.22%               0B / 0B             0B / 803kB          17
8c81c2a3e51a        etcd69              2.50%               130MiB / 62.13GiB     0.20%               0B / 0B             0B / 770kB          18
0f6adc2048d3        etcd68              2.27%               138.6MiB / 62.13GiB   0.22%               0B / 0B             0B / 840kB          21
9338b3bf423a        etcd67              2.14%               148.5MiB / 62.13GiB   0.23%               0B / 0B             0B / 840kB          18
056976906f67        etcd66              2.77%               147MiB / 62.13GiB     0.23%               0B / 0B             0B / 831kB          17
eea396e367cd        etcd65              2.46%               153.4MiB / 62.13GiB   0.24%               0B / 0B             0B / 856kB          18
419de56f124d        etcd64              2.66%               163.5MiB / 62.13GiB   0.26%               0B / 0B             0B / 831kB          17
6159c12ece71        etcd63              2.77%               164.8MiB / 62.13GiB   0.26%               0B / 0B             0B / 852kB          20
